65469,0.61668426
65470,0.61668426
65471,0.61668426
65472,0.6166851
65473,0.61668426
65474,0.6166831
65475,0.6166838
65476,0.61668456
65477,0.61668426
65478,0.61668426
65479,0.61668426
65480,0.61668456
65481,0.61668426
65482,0.61668426
65483,0.61668426
65484,0.61668426
65485,0.6166836
65486,0.61668426
65487,0.6259179
65488,0.61668575
65489,0.61668426
65490,0.61668444
65491,0.61668426
65492,0.61668575
65493,0.61668426
65494,0.61668426
65495,0.6190245
65496,0.61668426
65497,0.6166838
65498,0.61668515
65499,0.6166869
65500,0.6166775
65501,0.61668575
65502,0.61668444
65503,0.61668426
65504,0.6166838
65505,0.6166838
65506,0.6166825
65507,0.61668426
65508,0.61668426
65509,0.61668426
65510,0.6166841
65511,0.61668426
65512,0.61668456
65513,0.61666876
65514,0.61668426
65515,0.6190553
65516,0.61668444
65517,0.61668426
65518,0.61668426
65519,0.61668426
65520,0.6166825
65521,0.61668426
65522,0.61668444
65523,0.61668426
65524,0.61668426
65525,0.61668426
65526,0.61668426
65527,0.61668426
65528,0.6166841
65529,0.61668426
65530,0.62069494
65531,0.61668426
65532,0.6166823
65533,0.61668426
65534,0.61668235
65535,0.61837053
65536,0.61668426
65537,0.61668426
65538,0.61668426
65539,0.61668426
65540,0.61668426
65541,0.61668426
65542,0.61668426
65543,0.6166839
65544,0.61668426
65545,0.61668426
65546,0.61668426
65547,0.6166838
65548,0.61668426
65549,0.61668426
65550,0.6166841
65551,0.61668426
65552,0.61668426
65553,0.61668456
65554,0.6166836
65555,0.6190302
65556,0.61668426
65557,0.6166692
65558,0.6166838
65559,0.61668426
65560,0.61668426
65561,0.6166899
65562,0.61668426
65563,0.61669016
65564,0.61668444
65565,0.61668426
65566,0.6187746
65567,0.61668426
65568,0.6166692
65569,0.61668426
65570,0.61668426
65571,0.6166855
65572,0.6187746
65573,0.6166813
65574,0.6166841
65575,0.61668426
65576,0.61668193
65577,0.6187433
65578,0.61668426
65579,0.61668444
65580,0.61668426
65581,0.61668426
65582,0.61669016
65583,0.61668426
65584,0.61668426
65585,0.61668444
65586,0.6166817
65587,0.61669016
65588,0.6166851
65589,0.6166853
65590,0.61668426
65591,0.6166794
65592,0.61668426
65593,0.61668426
65594,0.61668426
65595,0.61669016
65596,0.61669016
65597,0.6166794
65598,0.61668426
65599,0.61668426
65600,0.61668426
65601,0.61668426
65602,0.6166836
65603,0.61668426
65604,0.61668426
65605,0.6166836
65606,0.61668533
65607,0.61668426
65608,0.61668426
65609,0.61668426
65610,0.6187174
65611,0.6166839
65612,0.6166838
65613,0.61668426
65614,0.61668426
65615,0.61668235
65616,0.6166839
65617,0.6166836
65618,0.6166856
65619,0.6166817
65620,0.61669016
65621,0.6166841
65622,0.61668456
65623,0.61668426
65624,0.61668426
65625,0.61668426
65626,0.61668426
65627,0.6166839
65628,0.61668175
65629,0.61668426
65630,0.61668426
65631,0.61668444
65632,0.61668426
65633,0.61668444
65634,0.61668426
65635,0.61668426
65636,0.61668533
65637,0.6166821
65638,0.61668426
65639,0.61668426
65640,0.6166838
65641,0.61668426
65642,0.61668426
65643,0.61668426
65644,0.61668456
65645,0.61668426
65646,0.61668426
65647,0.61668426
65648,0.61668396
65649,0.6166838
65650,0.61668426
65651,0.6166843
65652,0.6166836
65653,0.61668426
65654,0.61668426
65655,0.61668456
65656,0.6166836
65657,0.61668426
65658,0.61668324
65659,0.61668426
65660,0.61668426
65661,0.61668426
65662,0.6166843
65663,0.61668426
65664,0.61668426
65665,0.61668426
65666,0.61668426
65667,0.61668426
65668,0.61668426
65669,0.6166841
65670,0.6166836
65671,0.61668426
65672,0.61668456
65673,0.6166838
65674,0.61668426
65675,0.6166869
65676,0.6166838
65677,0.61668426
65678,0.61668426
65679,0.61668426
65680,0.61668426
65681,0.61668426
65682,0.61668426
65683,0.61669016
65684,0.61668426
65685,0.61668456
65686,0.61668456
65687,0.6166836
65688,0.61668426
65689,0.61668426
65690,0.61668426
65691,0.6166841
65692,0.61668426
65693,0.6166841
65694,0.61668426
65695,0.61668456
65696,0.61668426
65697,0.61668426
65698,0.6166839
65699,0.61668426
65700,0.61668426
65701,0.6166835
65702,0.61668426
65703,0.61668444
65704,0.61668444
65705,0.61668473
65706,0.61668426
65707,0.61668426
65708,0.61668396
65709,0.61668426
65710,0.6166775
65711,0.6166836
65712,0.6213342
65713,0.6166831
65714,0.61668444
65715,0.61668426
65716,0.6166775
65717,0.6166835
65718,0.61668426
65719,0.6166836
65720,0.61668587
65721,0.6166841
65722,0.61668426
65723,0.61668426
65724,0.61668426
65725,0.6166847
65726,0.61667395
65727,0.61668426
65728,0.61669016
65729,0.61668426
65730,0.61668444
65731,0.61668456
65732,0.61668426
65733,0.6166838
65734,0.6166838
65735,0.61668456
65736,0.61668426
65737,0.61668426
65738,0.61668426
65739,0.6166692
65740,0.61668426
65741,0.61668444
65742,0.61668426
65743,0.61668426
65744,0.61668426
65745,0.61668533
65746,0.61668426
65747,0.6166817
65748,0.61668426
65749,0.61668426
65750,0.61668426
65751,0.61668426
65752,0.61668426
65753,0.61668426
65754,0.61668426
65755,0.61668855
65756,0.61668426
65757,0.61668426
65758,0.61668426
65759,0.61668426
65760,0.61668426
65761,0.6166838
65762,0.61668426
65763,0.61668724
65764,0.6166794
65765,0.61668426
65766,0.61668426
65767,0.61668515
65768,0.61668426
65769,0.6166794
65770,0.6166941
65771,0.6166842
65772,0.61669016
65773,0.61668426
65774,0.61668426
65775,0.61668456
65776,0.61668426
65777,0.61668426
65778,0.619036
65779,0.6166856
65780,0.61668456
65781,0.61668426
65782,0.6166839
65783,0.61668426
65784,0.6166831
65785,0.61668426
65786,0.61668426
65787,0.6166692
65788,0.6166823
65789,0.6166843
65790,0.61668426
65791,0.61668426
65792,0.61668426
65793,0.61668426
65794,0.61668426
65795,0.6166856
65796,0.61668456
65797,0.61668426
65798,0.61668175
65799,0.6182358
65800,0.6166836
65801,0.61668426
65802,0.6246963
65803,0.61668426
65804,0.61668426
65805,0.61668426
65806,0.61668426
65807,0.61668426
65808,0.6166836
65809,0.6166838
65810,0.61668426
65811,0.61668456
65812,0.61668444
65813,0.61668456
65814,0.61668426
65815,0.6166836
65816,0.6166841
65817,0.6166839
65818,0.61669004
65819,0.61668426
65820,0.619036
65821,0.61668426
65822,0.61669326
65823,0.61668426
65824,0.61669016
65825,0.6166838
65826,0.61668426
65827,0.61668426
65828,0.61668426
65829,0.61668426
65830,0.6166838
65831,0.61668426
65832,0.61668426
65833,0.61668426
65834,0.61668473
65835,0.61668426
65836,0.61668456
65837,0.61669016
65838,0.61668426
65839,0.61668426
65840,0.61903673
65841,0.61668426
65842,0.619036
65843,0.6166838
65844,0.61668426
65845,0.61668515
65846,0.61668426
65847,0.61668426
65848,0.61669016
65849,0.61668456
65850,0.61668426
65851,0.6166836
65852,0.6166794
65853,0.61668444
65854,0.61668426
65855,0.61668426
65856,0.61668426
65857,0.61668426
65858,0.6166844
65859,0.61668444
65860,0.6166836
65861,0.61668456
65862,0.61668175
65863,0.61668456
65864,0.61668426
65865,0.61668426
65866,0.61668426
65867,0.6166838
65868,0.6166838
65869,0.6166838
65870,0.6187627
65871,0.6166838
65872,0.6166838
65873,0.61668456
65874,0.61668426
65875,0.61668426
65876,0.61668426
65877,0.61668426
65878,0.6166838
65879,0.61668426
65880,0.61668426
65881,0.61668426
65882,0.61668444
65883,0.61668426
65884,0.61668175
65885,0.61668426
65886,0.618347
65887,0.6166869
65888,0.6166847
65889,0.61668175
65890,0.6166838
65891,0.616688
65892,0.61668426
65893,0.61668426
65894,0.6166838
65895,0.6166836
65896,0.61668426
65897,0.61668426
65898,0.6166838
65899,0.61668426
65900,0.61668426
65901,0.61668426
65902,0.6166847
65903,0.61668426
65904,0.6166836
65905,0.61668426
65906,0.6166838
65907,0.6166838
65908,0.61668456
65909,0.61668426
65910,0.6166838
65911,0.61668426
65912,0.61668426
65913,0.61668426
65914,0.61668426
65915,0.61668426
65916,0.61668426
65917,0.61668533
65918,0.61668426
65919,0.6166838
65920,0.61668456
65921,0.61668426
65922,0.61668456
65923,0.61668426
65924,0.61668426
65925,0.61668426
65926,0.61668426
65927,0.61668426
65928,0.61668456
65929,0.61668426
65930,0.61668426
65931,0.61668426
65932,0.61668426
65933,0.61668426
65934,0.61668426
65935,0.61668456
65936,0.61669016
65937,0.6166836
65938,0.6184484
65939,0.6166836
65940,0.61668426
65941,0.61668426
65942,0.6166838
65943,0.61668426
65944,0.61668426
65945,0.61831665
65946,0.61668426
65947,0.61668426
65948,0.61668426
65949,0.61668426
65950,0.61668426
65951,0.61668426
65952,0.6166836
65953,0.61668426
65954,0.6166823
65955,0.61668426
65956,0.61668426
65957,0.6166838
65958,0.61668426
65959,0.6166836
65960,0.61668426
65961,0.6166813
65962,0.61668426
65963,0.61668426
65964,0.61668426
65965,0.6166891
65966,0.6166838
65967,0.61668426
65968,0.61668426
65969,0.61668426
65970,0.6166838
65971,0.61668426
65972,0.61668426
65973,0.61668426
65974,0.61668426
65975,0.6166836
65976,0.6166841
65977,0.61668426
65978,0.61668426
65979,0.61668426
65980,0.6166838
65981,0.61668426
65982,0.61668426
65983,0.61668426
65984,0.6166841
65985,0.61668426
65986,0.61668426
65987,0.61668456
65988,0.61668426
65989,0.61668426
65990,0.61668426
65991,0.61668426
65992,0.61668426
65993,0.61668426
65994,0.6166831
65995,0.61668426
65996,0.61668444
65997,0.6166849
65998,0.61668426
65999,0.6223196
66000,0.6166839
66001,0.61668426
66002,0.61668456
66003,0.61668426
66004,0.6213589
66005,0.61668456
66006,0.61668426
66007,0.61668426
66008,0.61668426
66009,0.61668456
66010,0.61668444
66011,0.61668426
66012,0.61668426
66013,0.61874694
66014,0.61669296
66015,0.61668426
66016,0.62341064
66017,0.61668444
66018,0.61668444
66019,0.61668426
66020,0.6184506
66021,0.6271998
